# x0=40, y0=-20, x1=40, y1=-56.3, x2=40, y2=-63.8
# time  ux_r0  uy_r0  ux_r1  uy_r1  ux_r2  uy_r2
0 0 0 0 0 0 0
8.33e-06 0 0 0 0 0 0
1.666e-05 0 0 0 0 0 0
2.499e-05 0 0 0 0 0 0
3.332e-05 0 0 0 0 0 0
4.165e-05 0 0 0 0 0 0
4.998e-05 0 0 0 0 0 0
0.00585599 -5.59085e-30 1.71219e-40 4.68859e-55 9.37424e-57 -1.28988e-61 -4.00226e-67
0.00586432 -9.18771e-30 1.82975e-40 2.55551e-55 1.14789e-56 -1.22232e-61 -3.12676e-67
0.00587265 -1.29344e-29 1.96674e-40 5.68255e-57 1.36441e-56 -1.1164e-61 -2.02925e-67
0.00588098 -1.68187e-29 2.12421e-40 -2.809e-55 1.5834e-56 -9.68411e-62 -7.10654e-68
0.00588931 -2.08267e-29 2.3028e-40 -6.03619e-55 1.80077e-56 -7.75046e-62 8.21265e-68
0.00589764 -2.4943e-29 2.50275e-40 -9.61067e-55 2.01186e-56 -5.3348e-62 2.55119e-67
0.00590597 -2.91507e-29 2.72379e-40 -1.35092e-54 2.21153e-56 -2.41531e-62 4.45565e-67
0.0059143 -3.34313e-29 2.96513e-40 -1.76987e-54 2.39417e-56 1.02192e-62 6.50253e-67
0.00592263 -3.77648e-29 3.22542e-40 -2.21351e-54 2.55373e-56 4.98143e-62 8.65084e-67
0.00593096 -4.21297e-29 3.50272e-40 -2.67633e-54 2.68381e-56 9.45673e-62 1.08507e-66
0.00593929 -4.65028e-29 3.79451e-40 -3.15162e-54 2.77776e-56 1.44288e-61 1.30437e-66
0.00594762 -5.08595e-29 4.09769e-40 -3.63147e-54 2.82871e-56 1.98647e-61 1.5163e-66
0.00595595 -5.51738e-29 4.40867e-40 -4.10675e-54 2.82977e-56 2.57158e-61 1.71349e-66
0.00596428 -5.94182e-29 4.72337e-40 -4.56711e-54 2.77409e-56 3.19168e-61 1.88794e-66
0.00597261 -6.3564e-29 5.03732e-40 -5.00106e-54 2.65505e-56 3.83846e-61 2.03121e-66
0.00598094 -6.75811e-29 5.34582e-40 -5.396e-54 2.46639e-56 4.50172e-61 2.13461e-66
0.00598927 -7.14381e-29 5.64398e-40 -5.73835e-54 2.20241e-56 5.1693e-61 2.18939e-66
0.0059976 -7.51025e-29 5.92695e-40 -6.01366e-54 1.85816e-56 5.82708e-61 2.18705e-66
0.00600593 -7.8541e-29 6.19002e-40 -6.20681e-54 1.42961e-56 6.459e-61 2.11957e-66
0.00601426 -8.1719e-29 6.42885e-40 -6.3022e-54 9.13891e-57 7.04705e-61 1.97978e-66
0.00602259 -8.46014e-29 6.6396e-40 -6.28401e-54 3.09473e-57 7.57144e-61 1.76164e-66
0.00603092 -8.71522e-29 6.81918e-40 -6.13649e-54 -3.83606e-57 8.01074e-61 1.46058e-66
0.00603925 -8.9335e-29 6.9654e-40 -5.84428e-54 -1.16354e-56 8.3421e-61 1.07389e-66
0.00604758 -9.11129e-29 7.07715e-40 -5.39276e-54 -2.02655e-56 8.54154e-61 6.0099e-67
0.00605591 -9.24487e-29 7.15456e-40 -4.7685e-54 -2.96672e-56 8.58428e-61 4.37988e-68
0.00606424 -9.33054e-29 7.19918e-40 -3.95961e-54 -3.97579e-56 8.44521e-61 -5.93013e-67
0.00607257 -9.36458e-29 7.21408e-40 -2.95627e-54 -5.04306e-56 8.09936e-61 -1.30177e-66
0.0060809 -9.34332e-29 7.20392e-40 -1.75119e-54 -6.15524e-56 7.52247e-61 -2.07161e-66
0.00608923 -9.26314e-29 7.17506e-40 -3.40063e-55 -7.29638e-56 6.69164e-61 -2.88836e-66
0.00609756 -9.12047e-29 7.13549e-40 1.27787e-54 -8.44787e-56 5.58602e-61 -3.73451e-66
0.00610589 -8.91186e-29 7.09478e-40 3.09937e-54 -9.5884e-56 4.18756e-61 -4.58928e-66
0.00611422 -8.63396e-29 7.06401e-40 5.11667e-54 -1.06941e-55 2.4819e-61 -5.42878e-66
0.00612255 -8.28358e-29 7.05553e-40 7.31704e-54 -1.17385e-55 4.59141e-62 -6.22627e-66
0.00613088 -7.85768e-29 7.08278e-40 9.68236e-54 -1.26931e-55 -1.8852e-61 -6.9526e-66
0.00613921 -7.35342e-29 7.16008e-40 1.21887e-53 -1.35271e-55 -4.54932e-61 -7.57672e-66
0.00614754 -6.76817e-29 7.30221e-40 1.48061e-53 -1.42082e-55 -7.52418e-61 -8.06632e-66
0.00615587 -6.09956e-29 7.52404e-40 1.74981e-53 -1.47029e-55 -1.07927e-60 -8.38866e-66
0.0061642 -5.3455e-29 7.84021e-40 2.02219e-53 -1.49766e-55 -1.43287e-60 -8.51139e-66
0.00617253 -4.50418e-29 8.2645e-40 2.29281e-53 -1.49949e-55 -1.80965e-60 -8.40365e-66
0.00618086 -3.57416e-29 8.8096e-40 2.55609e-53 -1.47236e-55 -2.20498e-60 -8.03709e-66
0.00618919 -2.55433e-29 9.4865e-40 2.80582e-53 -1.41298e-55 -2.61317e-60 -7.38709e-66
0.00619752 -1.444e-29 1.03041e-39 3.03522e-53 -1.31824e-55 -3.02734e-60 -6.43397e-66
0.00620585 -2.42897e-30 1.12688e-39 3.23696e-53 -1.18534e-55 -3.43951e-60 -5.16421e-66
0.00621418 1.04878e-29 1.2384e-39 3.40327e-53 -1.01183e-55 -3.84051e-60 -3.57168e-66
0.00622251 2.43035e-29 1.36499e-39 3.526e-53 -7.95734e-56 -4.22003e-60 -1.65883e-66
0.00623084 3.90061e-29 1.50632e-39 3.59673e-53 -5.35649e-56 -4.56671e-60 5.62275e-67
0.00623917 5.45778e-29 1.66168e-39 3.60695e-53 -2.30835e-56 -4.86817e-60 3.06899e-66
0.0062475 7.09951e-29 1.82997e-39 3.54812e-53 1.18677e-56 -5.11115e-60 5.82736e-66
0.00625583 8.8228e-29 2.00973e-39 3.41193e-53 5.11994e-56 -5.28168e-60 8.79162e-66
0.00626416 1.0624e-28 2.19911e-39 3.19043e-53 9.47259e-56 -5.36524e-60 1.19039e-65
0.00627249 1.24988e-28 2.39595e-39 2.87625e-53 1.42157e-55 -5.347e-60 1.50943e-65
0.00628082 1.44421e-28 2.59781e-39 2.46283e-53 1.93091e-55 -5.21213e-60 1.82816e-65
0.00628915 1.64481e-28 2.80198e-39 1.94465e-53 2.47005e-55 -4.94603e-60 2.13734e-65
0.00629748 1.85101e-28 3.00557e-39 1.31747e-53 3.03255e-55 -4.53475e-60 2.42683e-65
0.00630581 2.06208e-28 3.20561e-39 5.78591e-54 3.61065e-55 -3.96536e-60 2.68569e-65
0.00631414 2.27717e-28 3.39912e-39 -2.72882e-54 4.19535e-55 -3.22635e-60 2.9024e-65
0.00632247 2.49537e-28 3.58319e-39 -1.23579e-53 4.77632e-55 -2.30814e-60 3.06516e-65
0.0063308 2.71567e-28 3.75511e-39 -2.30668e-53 5.34201e-55 -1.20347e-60 3.16215e-65
0.00633913 2.93694e-28 3.91247e-39 -3.47954e-53 5.87968e-55 9.2011e-62 3.18187e-65
0.00634746 3.15799e-28 4.05322e-39 -4.74559e-53 6.37549e-55 1.57927e-60 3.11355e-65
0.00635579 3.3775e-28 4.17585e-39 -6.09307e-53 6.81463e-55 3.25539e-60 2.94749e-65
0.00636412 3.59406e-28 4.27946e-39 -7.50712e-53 7.18149e-55 5.11303e-60 2.67556e-65
0.00637245 3.80612e-28 4.36383e-39 -8.96956e-53 7.45984e-55 7.13997e-60 2.29156e-65
0.00638078 4.01207e-28 4.42951e-39 -1.04589e-52 7.63306e-55 9.31864e-60 1.79168e-65
0.00638911 4.21013e-28 4.47792e-39 -1.19503e-52 7.68441e-55 1.16257e-59 1.17494e-65
0.00639744 4.39843e-28 4.51131e-39 -1.34154e-52 7.59735e-55 1.40317e-59 4.43556e-66
0.00640577 4.57499e-28 4.53285e-39 -1.48229e-52 7.35584e-55 1.65008e-59 -3.96719e-66
0.0064141 4.73767e-28 4.5466e-39 -1.61381e-52 6.94473e-55 1.89908e-59 -1.33627e-65
0.00642243 4.88424e-28 4.55752e-39 -1.73236e-52 6.35015e-55 2.14526e-59 -2.36142e-65
0.00643076 5.0123e-28 4.57134e-39 -1.83395e-52 5.55994e-55 2.38306e-59 -3.4543e-65
0.00643909 5.11936e-28 4.59459e-39 -1.91439e-52 4.56407e-55 2.60632e-59 -4.5928e-65
0.00644742 5.20275e-28 4.6344e-39 -1.96934e-52 3.35512e-55 2.80825e-59 -5.75066e-65
0.00645575 5.2597e-28 4.69843e-39 -1.99435e-52 1.92872e-55 2.98152e-59 -6.8977e-65
0.00646408 5.28726e-28 4.79461e-39 -1.98496e-52 2.8404e-56 3.11837e-59 -8.00017e-65
0.00647241 5.28236e-28 4.93104e-39 -1.93679e-52 -1.5758e-55 3.21062e-59 -9.02123e-65
0.00648074 5.24177e-28 5.11572e-39 -1.8456e-52 -3.64325e-55 3.24987e-59 -9.92163e-65
0.00648907 5.16211e-28 5.35634e-39 -1.70741e-52 -5.90596e-55 3.2276e-59 -1.06605e-64
0.0064974 5.03984e-28 5.66008e-39 -1.51859e-52 -8.3464e-55 3.13531e-59 -1.11962e-64
0.00650573 4.87126e-28 6.03329e-39 -1.27601e-52 -1.09415e-54 2.96473e-59 -1.14877e-64
0.00651406 4.65252e-28 6.48123e-39 -9.77121e-53 -1.36626e-54 2.70804e-59 -1.14954e-64
0.00652239 4.37959e-28 7.00804e-39 -6.20114e-53 -1.64749e-54 2.35805e-59 -1.11829e-64
0.00653072 4.04827e-28 7.61636e-39 -2.04025e-53 -1.93378e-54 1.90844e-59 -1.05177e-64
0.00653905 3.6542e-28 8.30718e-39 2.71129e-53 -2.22046e-54 1.35406e-59 -9.47358e-65
0.00654738 3.19282e-28 9.07969e-39 8.04221e-53 -2.50229e-54 6.9116e-60 -8.03132e-65
0.00655571 2.6594e-28 9.93107e-39 1.3929e-52 -2.77345e-54 -8.23054e-61 -6.1805e-65
0.00656404 2.04903e-28 1.08566e-38 2.03345e-52 -3.02762e-54 -9.66425e-60 -3.9208e-65
0.00657237 1.35659e-28 1.18494e-38 2.72075e-52 -3.25799e-54 -1.95903e-59 -1.26328e-65
0.0065807 5.7677e-29 1.29006e-38 3.4481e-52 -3.45737e-54 -3.05541e-59 1.76849e-65
0.00658903 -2.95931e-29 1.39994e-38 4.20721e-52 -3.61825e-54 -4.24809e-59 5.13754e-65
0.00659736 -1.26724e-28 1.51333e-38 4.98814e-52 -3.7329e-54 -5.52654e-59 8.79287e-65
0.00660569 -2.34309e-28 1.62881e-38 5.77922e-52 -3.7935e-54 -6.877e-59 1.26691e-64
0.00661402 -3.52963e-28 1.74483e-38 6.56713e-52 -3.79224e-54 -8.28228e-59 1.66865e-64
0.00662235 -4.83325e-28 1.85977e-38 7.33688e-52 -3.72151e-54 -9.72165e-59 2.07515e-64
0.00663068 -6.26057e-28 1.97191e-38 8.07188e-52 -3.57403e-54 -1.11707e-58 2.47575e-64
0.00663901 -7.81845e-28 2.07955e-38 8.75405e-52 -3.34302e-54 -1.26015e-58 2.85862e-64
0.00664734 -9.514e-28 2.18103e-38 9.36398e-52 -3.02243e-54 -1.39823e-58 3.21096e-64
0.00665567 -1.13546e-27 2.27476e-38 9.88109e-52 -2.60706e-54 -1.52782e-58 3.51921e-64
0.006664 -1.33479e-27 2.35931e-38 1.02839e-51 -2.09285e-54 -1.64507e-58 3.76935e-64
0.00667233 -1.55018e-27 2.43342e-38 1.05502e-51 -1.477e-54 -1.74588e-58 3.94725e-64
0.00668066 -1.78246e-27 2.49613e-38 1.06575e-51 -7.58242e-55 -1.82587e-58 4.03898e-64
0.00668899 -2.03248e-27 2.54673e-38 1.05835e-51 6.29935e-56 -1.88048e-58 4.0313e-64
0.00669732 -2.30111e-27 2.5849e-38 1.03062e-51 9.84361e-55 -1.90501e-58 3.91208e-64
0.00670565 -2.58929e-27 2.61068e-38 9.80442e-52 2.00143e-54 -1.89473e-58 3.67075e-64
0.00671398 -2.89796e-27 2.62456e-38 9.0587e-52 3.10749e-54 -1.84491e-58 3.29879e-64
0.00672231 -3.2281e-27 2.6275e-38 8.05136e-52 4.29343e-54 -1.75097e-58 2.79024e-64
0.00673064 -3.58075e-27 2.62088e-38 6.76727e-52 5.5476e-54 -1.60859e-58 2.14216e-64
0.00673897 -3.95696e-27 2.60659e-38 5.19445e-52 6.85573e-54 -1.41378e-58 1.35507e-64
0.0067473 -4.35785e-27 2.58695e-38 3.32464e-52 8.20086e-54 -1.16309e-58 4.33369e-65
0.00675563 -4.78456e-27 2.56474e-38 1.15394e-52 9.56331e-54 -8.53646e-59 -6.14315e-65
0.00676396 -5.23829e-27 2.54311e-38 -1.31659e-52 1.09208e-53 -4.83399e-59 -1.77486e-64
0.00677229 -5.72027e-27 2.52561e-38 -4.08032e-52 1.22483e-53 -5.12017e-60 -3.03046e-64
0.00678062 -6.23181e-27 2.51598e-38 -7.12449e-52 1.35187e-53 4.43014e-59 -4.35853e-64
0.00678895 -6.77423e-27 2.5182e-38 -1.04297e-51 1.47022e-53 9.98092e-59 -5.73177e-64
0.00679728 -7.34895e-27 2.53634e-38 -1.39692e-51 1.57673e-53 1.6115e-58 -7.11835e-64
0.00680561 -7.95741e-27 2.57445e-38 -1.77091e-51 1.66808e-53 2.27922e-58 -8.48219e-64
0.00681394 -8.60113e-27 2.63643e-38 -2.16071e-51 1.74084e-53 2.99556e-58 -9.78346e-64
0.00682227 -9.28169e-27 2.72595e-38 -2.56133e-51 1.79146e-53 3.75312e-58 -1.09793e-63
0.0068306 -1.00007e-26 2.84633e-38 -2.96692e-51 1.81642e-53 4.54264e-58 -1.20243e-63
0.00683893 -1.076e-26 3.00042e-38 -3.37083e-51 1.81219e-53 5.35295e-58 -1.2872e-63
0.00684726 -1.15612e-26 3.19044e-38 -3.76562e-51 1.77536e-53 6.17095e-58 -1.34755e-63
0.00685559 -1.24063e-26 3.41794e-38 -4.14306e-51 1.70272e-53 6.98157e-58 -1.37888e-63
0.00686392 -1.32972e-26 3.68369e-38 -4.49425e-51 1.59126e-53 7.76781e-58 -1.37685e-63
0.00687225 -1.42359e-26 3.98759e-38 -4.80961e-51 1.43834e-53 8.51083e-58 -1.33748e-63
0.00688058 -1.52246e-26 4.32868e-38 -5.07904e-51 1.24175e-53 9.19005e-58 -1.25734e-63
0.00688891 -1.62655e-26 4.70495e-38 -5.29199e-51 9.99741e-54 9.78333e-58 -1.13366e-63
0.00689724 -1.73609e-26 5.11348e-38 -5.43762e-51 7.11209e-54 1.02672e-57 -9.64546e-64
0.00690557 -1.85132e-26 5.55045e-38 -5.50496e-51 3.75714e-54 1.0617e-57 -7.49096e-64
0.0069139 -1.97249e-26 6.01111e-38 -5.48305e-51 -6.40898e-56 1.08076e-57 -4.87542e-64
0.00692223 -2.09987e-26 6.48995e-38 -5.36117e-51 -4.33964e-54 1.08133e-57 -1.81389e-64
0.00693056 -2.23374e-26 6.98077e-38 -5.12908e-51 -9.04822e-54 1.06086e-57 1.6648e-64
0.00693889 -2.37439e-26 7.47678e-38 -4.77719e-51 -1.41585e-53 1.01686e-57 5.51719e-64
0.00694722 -2.52211e-26 7.97079e-38 -4.29687e-51 -1.96284e-53 9.4697e-58 9.68464e-64
0.00695555 -2.67723e-26 8.45542e-38 -3.6807e-51 -2.54047e-53 8.49006e-58 1.40931e-63
0.00696388 -2.84007e-26 8.92335e-38 -2.92275e-51 -3.14229e-53 7.21033e-58 1.86533e-63
0.00697221 -3.01099e-26 9.36744e-38 -2.01885e-51 -3.76064e-53 5.6144e-58 2.32614e-63
0.00698054 -3.19034e-26 9.78103e-38 -9.66892e-52 -4.38671e-53 3.69009e-58 2.78001e-63
0.00698887 -3.37851e-26 1.01582e-37 2.32889e-52 -5.01053e-53 1.42996e-58 3.21399e-63
0.0069972 -3.57589e-26 1.04938e-37 1.57763e-51 -5.62103e-53 -1.16795e-58 3.61417e-63
0.00700553 -3.78291e-26 1.07839e-37 3.06159e-51 -6.20608e-53 -4.09932e-58 3.96589e-63
0.00701386 -3.99999e-26 1.10262e-37 4.67587e-51 -6.75258e-53 -7.35281e-58 4.25407e-63
0.00702219 -4.2276e-26 1.12195e-37 6.40824e-51 -7.24664e-53 -1.09093e-57 4.46356e-63
0.00703052 -4.46621e-26 1.13646e-37 8.24291e-51 -7.67361e-53 -1.47414e-57 4.57953e-63
0.00703885 -4.71632e-26 1.14641e-37 1.01604e-50 -8.01838e-53 -1.88125e-57 4.5879e-63
0.00704718 -4.97846e-26 1.15221e-37 1.21374e-50 -8.26548e-53 -2.30766e-57 4.47582e-63
0.00705551 -5.25318e-26 1.15451e-37 1.41468e-50 -8.39937e-53 -2.7478e-57 4.23214e-63
0.00706384 -5.54106e-26 1.1541e-37 1.61576e-50 -8.40468e-53 -3.19505e-57 3.84789e-63
0.00707217 -5.84268e-26 1.15197e-37 1.81351e-50 -8.26648e-53 -3.64181e-57 3.31681e-63
0.0070805 -6.1587e-26 1.14929e-37 2.00409e-50 -7.97062e-53 -4.07946e-57 2.63579e-63
0.00708883 -6.48976e-26 1.14734e-37 2.18334e-50 -7.50401e-53 -4.49838e-57 1.80532e-63
0.00709716 -6.83657e-26 1.14757e-37 2.34678e-50 -6.85503e-53 -4.88806e-57 8.29921e-64
0.00710549 -7.19984e-26 1.15146e-37 2.48966e-50 -6.01381e-53 -5.23713e-57 -2.81557e-64
0.00711382 -7.58033e-26 1.16062e-37 2.60704e-50 -4.97268e-53 -5.5335e-57 -1.51564e-63
0.00712215 -7.97885e-26 1.17668e-37 2.69382e-50 -3.72649e-53 -5.76445e-57 -2.85406e-63
0.00713048 -8.39621e-26 1.2013e-37 2.7448e-50 -2.27301e-53 -5.91683e-57 -4.27372e-63
0.00713881 -8.8333e-26 1.23603e-37 2.75479e-50 -6.13277e-54 -5.97726e-57 -5.7467e-63
0.00714714 -9.29102e-26 1.28236e-37 2.71869e-50 1.24806e-53 -5.9323e-57 -7.2405e-63
0.00715547 -9.77033e-26 1.3417e-37 2.63157e-50 3.30239e-53 -5.76876e-57 -8.71832e-63
0.0071638 -1.02722e-25 1.41532e-37 2.48879e-50 5.53687e-53 -5.47394e-57 -1.01396e-62
0.00717213 -1.07978e-25 1.50426e-37 2.28613e-50 7.93418e-53 -5.03595e-57 -1.14606e-62
0.00718046 -1.1348e-25 1.60936e-37 2.01987e-50 1.04723e-52 -4.44405e-57 -1.26352e-62
0.00718879 -1.19242e-25 1.73123e-37 1.68695e-50 1.31243e-52 -3.68897e-57 -1.36159e-62
0.00719712 -1.25274e-25 1.87021e-37 1.28507e-50 1.58584e-52 -2.76332e-57 -1.43549e-62
0.00720545 -1.3159e-25 2.02637e-37 8.12856e-51 1.86378e-52 -1.66195e-57 -1.48052e-62
0.00721378 -1.38202e-25 2.19948e-37 2.69942e-51 2.1421e-52 -3.82347e-58 -1.49219e-62
0.00722211 -1.45125e-25 2.38903e-37 -3.42862e-51 2.41615e-52 1.07499e-57 -1.4664e-62
0.00723044 -1.52372e-25 2.59416e-37 -1.02347e-50 2.68087e-52 2.70615e-57 -1.39954e-62
0.00723877 -1.59958e-25 2.81376e-37 -1.76839e-50 2.93077e-52 4.50345e-57 -1.28867e-62
0.0072471 -1.679e-25 3.04642e-37 -2.57266e-50 3.16e-52 6.45507e-57 -1.13166e-62
0.00725543 -1.76215e-25 3.2905e-37 -3.42969e-50 3.36241e-52 8.5448e-57 -9.27339e-63
0.00726376 -1.84918e-25 3.54408e-37 -4.33126e-50 3.53162e-52 1.07517e-56 -6.75642e-63
0.00727209 -1.94028e-25 3.80501e-37 -5.26742e-50 3.66109e-52 1.30499e-56 -3.77717e-63
0.00728042 -2.03565e-25 4.07098e-37 -6.22647e-50 3.74423e-52 1.54084e-56 -3.60413e-64
0.00728875 -2.13547e-25 4.33954e-37 -7.19498e-50 3.77448e-52 1.77912e-56 3.45492e-63
0.00729708 -2.23995e-25 4.60811e-37 -8.15778e-50 3.74546e-52 2.01572e-56 7.61525e-63
0.00730541 -2.34932e-25 4.87404e-37 -9.09801e-50 3.65104e-52 2.24599e-56 1.2052e-62
0.00731374 -2.46379e-25 5.13467e-37 -9.99726e-50 3.48552e-52 2.46485e-56 1.66819e-62
0.00732207 -2.5836e-25 5.38732e-37 -1.08357e-49 3.24376e-52 2.66672e-56 2.14073e-62
0.0073304 -2.70899e-25 5.62937e-37 -1.1592e-49 2.92129e-52 2.84566e-56 2.61171e-62
0.00733873 -2.84023e-25 5.85842e-37 -1.22441e-49 2.51451e-52 2.99535e-56 3.06885e-62
0.00734706 -2.97759e-25 6.07222e-37 -1.27688e-49 2.02081e-52 3.10923e-56 3.49882e-62
0.00735539 -3.12134e-25 6.26876e-37 -1.31425e-49 1.43872e-52 3.18053e-56 3.88753e-62
0.00736372 -3.27178e-25 6.44631e-37 -1.33414e-49 7.68083e-53 3.2024e-56 4.22039e-62
0.00737205 -3.42921e-25 6.60352e-37 -1.33418e-49 1.01658e-54 3.16804e-56 4.4826e-62
0.00738038 -3.59397e-25 6.73947e-37 -1.31205e-49 -8.32188e-53 3.0708e-56 4.65957e-62
0.00738871 -3.76638e-25 6.8538e-37 -1.26555e-49 -1.75444e-52 2.90431e-56 4.73723e-62
0.00739704 -3.94679e-25 6.94668e-37 -1.19262e-49 -2.75025e-52 2.6627e-56 4.70255e-62
0.00740537 -4.13558e-25 7.01886e-37 -1.09139e-49 -3.81138e-52 2.34071e-56 4.5439e-62
0.0074137 -4.33312e-25 7.07183e-37 -9.60263e-50 -4.92765e-52 1.93387e-56 4.25155e-62
0.00742203 -4.53982e-25 7.1078e-37 -7.9795e-50 -6.08686e-52 1.43871e-56 3.81811e-62
0.00743036 -4.7561e-25 7.12967e-37 -6.0352e-50 -7.27479e-52 8.52945e-57 3.23897e-62
0.00743869 -4.98238e-25 7.14104e-37 -3.7647e-50 -8.47525e-52 1.75628e-57 2.51275e-62
0.00744702 -5.21914e-25 7.14633e-37 -1.16777e-50 -9.67006e-52 -5.92614e-57 1.64166e-62
0.00745535 -5.46684e-25 7.15083e-37 1.7505e-50 -1.08392e-51 -1.44942e-56 6.31827e-63
0.00746368 -5.72598e-25 7.16042e-37 4.97914e-50 -1.19609e-51 -2.39051e-56 -5.06403e-63
0.00747201 -5.9971e-25 7.18158e-37 8.50085e-50 -1.30119e-51 -3.40953e-56 -1.75829e-62
0.00748034 -6.28072e-25 7.22128e-37 1.22916e-49 -1.39675e-51 -4.4979e-56 -3.10459e-62
0.00748867 -6.57742e-25 7.28691e-37 1.63201e-49 -1.48019e-51 -5.64469e-56 -4.52156e-62
0.007497 -6.88779e-25 7.38612e-37 2.05478e-49 -1.54885e-51 -6.83651e-56 -5.98107e-62
0.00750533 -7.21246e-25 7.52663e-37 2.49285e-49 -1.60004e-51 -8.0575e-56 -7.45083e-62
0.00751366 -7.55206e-25 7.71587e-37 2.94082e-49 -1.63104e-51 -9.28922e-56 -8.89477e-62
0.00752199 -7.90728e-25 7.96081e-37 3.39253e-49 -1.63919e-51 -1.05107e-55 -1.02736e-61
0.00753032 -8.27882e-25 8.26778e-37 3.84104e-49 -1.62189e-51 -1.16987e-55 -1.15452e-61
0.00753865 -8.66742e-25 8.6422e-37 4.27872e-49 -1.5767e-51 -1.28273e-55 -1.26659e-61
0.00754698 -9.07385e-25 9.08809e-37 4.69723e-49 -1.50135e-51 -1.38687e-55 -1.35908e-61
0.00755531 -9.49892e-25 9.60808e-37 5.0876e-49 -1.39381e-51 -1.4793e-55 -1.42752e-61
0.00756364 -9.94346e-25 1.02031e-36 5.44033e-49 -1.25237e-51 -1.55689e-55 -1.46757e-61
0.00757197 -1.04084e-24 1.08724e-36 5.74546e-49 -1.07565e-51 -1.61635e-55 -1.4751e-61
0.0075803 -1.08945e-24 1.16129e-36 5.99266e-49 -8.62726e-52 -1.65433e-55 -1.44639e-61
0.00758863 -1.14029e-24 1.24193e-36 6.17142e-49 -6.13125e-52 -1.66743e-55 -1.37822e-61
0.00759696 -1.19345e-24 1.32845e-36 6.27111e-49 -3.2692e-52 -1.6523e-55 -1.268e-61
0.00760529 -1.24904e-24 1.41987e-36 6.28124e-49 -4.7719e-54 -1.60563e-55 -1.11392e-61
0.00761362 -1.30716e-24 1.515e-36 6.19155e-49 3.52019e-52 -1.52431e-55 -9.15098e-62
0.00762195 -1.36793e-24 1.6125e-36 5.99226e-49 7.41466e-52 -1.40543e-55 -6.71649e-62
0.00763028 -1.43147e-24 1.71084e-36 5.67427e-49 1.16086e-51 -1.24641e-55 -3.84837e-62
0.00763861 -1.4979e-24 1.80835e-36 5.22934e-49 1.60672e-51 -1.04505e-55 -5.71471e-63
0.00764694 -1.56735e-24 1.90332e-36 4.65037e-49 2.07481e-51 -7.99633e-56 3.07646e-62
0.00765527 -1.63996e-24 1.99398e-36 3.93162e-49 2.56008e-51 -5.09025e-56 7.0443e-62
0.0076636 -1.71587e-24 2.0786e-36 3.06894e-49 3.05669e-51 -1.72745e-56 1.12675e-61
0.00767193 -1.79521e-24 2.1556e-36 2.06e-49 3.55802e-51 2.0893e-56 1.56681e-61
0.00768026 -1.87816e-24 2.22353e-36 9.04571e-50 4.05668e-51 6.34888e-56 2.01553e-61
0.00768859 -1.96486e-24 2.28122e-36 -3.95292e-50 4.54455e-51 1.10309e-55 2.46267e-61
0.00769692 -2.05548e-24 2.32778e-36 -1.83501e-49 5.01286e-51 1.6105e-55 2.89689e-61
0.00770525 -2.15021e-24 2.36268e-36 -3.40728e-49 5.45222e-51 2.15301e-55 3.306e-61
0.00771358 -2.24921e-24 2.38592e-36 -5.10189e-49 5.85274e-51 2.7254e-55 3.67709e-61
0.00772191 -2.35269e-24 2.39795e-36 -6.90559e-49 6.2041e-51 3.32125e-55 3.99687e-61
0.00773024 -2.46083e-24 2.39978e-36 -8.80194e-49 6.4957e-51 3.93297e-55 4.25186e-61
0.00773857 -2.57385e-24 2.39296e-36 -1.07712e-48 6.71677e-51 4.55175e-55 4.42878e-61
0.0077469 -2.69197e-24 2.3796e-36 -1.27905e-48 6.85654e-51 5.16755e-55 4.51489e-61
0.00775523 -2.8154e-24 2.36234e-36 -1.48334e-48 6.9044e-51 5.76919e-55 4.49832e-61
0.00776356 -2.94438e-24 2.34435e-36 -1.68704e-48 6.85008e-51 6.34435e-55 4.36852e-61
0.00777189 -3.07916e-24 2.32924e-36 -1.88689e-48 6.68384e-51 6.87968e-55 4.11661e-61
0.00778022 -3.22e-24 2.32097e-36 -2.07933e-48 6.39669e-51 7.36089e-55 3.73583e-61
0.00778855 -3.36715e-24 2.32384e-36 -2.26053e-48 5.98059e-51 7.77289e-55 3.22187e-61
0.00779688 -3.52091e-24 2.34224e-36 -2.42641e-48 5.42866e-51 8.09997e-55 2.57329e-61
0.00780521 -3.68155e-24 2.38062e-36 -2.57271e-48 4.73546e-51 8.326e-55 1.79182e-61
0.00781354 -3.84939e-24 2.44333e-36 -2.69499e-48 3.89712e-51 8.43464e-55 8.82698e-62
0.00782187 -4.02473e-24 2.53442e-36 -2.78874e-48 2.91165e-51 8.40962e-55 -1.45158e-62
0.0078302 -4.20792e-24 2.65753e-36 -2.84936e-48 1.77913e-51 8.23502e-55 -1.27892e-61
0.00783853 -4.39929e-24 2.81582e-36 -2.87231e-48 5.01865e-52 7.89561e-55 -2.50181e-61
0.00784686 -4.5992e-24 3.01172e-36 -2.85314e-48 -9.15342e-52 7.37716e-55 -3.79304e-61
0.00785519 -4.80803e-24 3.24681e-36 -2.78755e-48 -2.46508e-51 6.66683e-55 -5.12799e-61
0.00786352 -5.02617e-24 3.52174e-36 -2.67152e-48 -4.13715e-51 5.75358e-55 -6.47833e-61
0.00787185 -5.25402e-24 3.83622e-36 -2.50139e-48 -5.91847e-51 4.62852e-55 -7.8124e-61
